acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z
0.03546142578125, -0.12493896484375, 0.33221435546875, -0.110321044921875, -0.01153564453125, -0.008941650390625
0.00250244140625, -0.177215576171875, 0.38653564453125, -0.089996337890625, -0.028656005859375, -0.01025390625
0.0137939453125, -0.13812255859375, 0.16754150390625, -0.04931640625, 0.005523681640625, 0.024871826171875
0.058502197265625, -0.111663818359375, 0.162841796875, -0.07489013671875, 0.019134521484375, 0.022918701171875
0.073486328125, -0.13494873046875, 0.315093994140625, -0.09820556640625, 0.001220703125, 0.003448486328125
0.025146484375, -0.18243408203125, 0.36212158203125, -0.056915283203125, -0.044342041015625, -0.00909423828125
0.01849365234375, -0.173431396484375, 0.348358154296875, -0.0421142578125, -0.04193115234375, 0.0010986328125
0.08258056640625, -0.0987548828125, 0.166748046875, -0.0421142578125, 0.00128173828125, 0.02130126953125
0.104339599609375, -0.09991455078125, 0.282440185546875, -0.0797119140625, -0.011993408203125, -0.01580810546875
0.035736083984375, -0.13604736328125, 0.365631103515625, -0.0767822265625, -0.029083251953125, -0.021240234375
0.00054931640625, -0.143524169921875, 0.3721923828125, -0.03857421875, -0.0255126953125, -0.003570556640625
0.008697509765625, -0.114532470703125, 0.276153564453125, -0.033538818359375, -0.0030517578125, 0.013458251953125
0.0146484375, -0.0980224609375, 0.253082275390625, -0.038726806640625, 0.00653076171875, 0.017852783203125
0.04119873046875, -0.07843017578125, 0.230224609375, -0.046905517578125, 0.01202392578125, 0.017547607421875
0.06842041015625, -0.0506591796875, 0.2655029296875, -0.045379638671875, -0.00482177734375, 0.0067138671875
0.06439208984375, -0.049896240234375, 0.276123046875, -0.041229248046875, -0.010162353515625, 0.004364013671875
0.05731201171875, -0.045379638671875, 0.2755126953125, -0.032470703125, -0.01519775390625, 0.0028076171875
0.037567138671875, -0.03448486328125, 0.271209716796875, -0.04913330078125, 0.0042724609375, -0.00048828125
0.02838134765625, -0.031097412109375, 0.279693603515625, -0.045623779296875, 0.002532958984375, 0.00018310546875
0.026397705078125, -0.022125244140625, 0.27044677734375, -0.036895751953125, -0.002105712890625, 0.00347900390625

0.052276611328125, -0.12738037109375, 0.316558837890625, -0.100799560546875, 0.003021240234375, -0.012298583984375
0.005523681640625, -0.157684326171875, 0.326446533203125, -0.074493408203125, -0.03369140625, -0.024688720703125
-0.024749755859375, -0.1502685546875, 0.281829833984375, -0.0352783203125, -0.040924072265625, -0.006011962890625
0.028900146484375, -0.103057861328125, 0.1727294921875, -0.064178466796875, 0.01593017578125, 0.0167236328125
-0.001708984375, -0.1514892578125, 0.378692626953125, -0.05279541015625, -0.028594970703125, -0.022369384765625
0.03155517578125, -0.074981689453125, 0.2169189453125, -0.05352783203125, 0.012725830078125, 0.008941650390625
0.04583740234375, -0.0452880859375, 0.269195556640625, -0.044677734375, -0.0098876953125, 0.00189208984375
0.048797607421875, -0.042510986328125, 0.25396728515625, -0.043212890625, -0.0087890625, 0.003692626953125
0.056793212890625, -0.03192138671875, 0.260040283203125, -0.051544189453125, 0.00250244140625, 0.003570556640625
0.049896240234375, -0.0426025390625, 0.334930419921875, -0.051055908203125, -0.004730224609375, -0.00927734375
0.0406494140625, -0.052093505859375, 0.34832763671875, -0.0474853515625, -0.0072021484375, -0.011260986328125
0.01849365234375, -0.061981201171875, 0.3489990234375, -0.037109375, -0.0107421875, -0.01068115234375
0.00628662109375, -0.03680419921875, 0.272491455078125, -0.026580810546875, -0.003692626953125, 0.003265380859375
0.0206298828125, -0.026214599609375, 0.270965576171875, -0.02630615234375, -0.00274658203125, 0.004425048828125
0.02978515625, -0.015960693359375, 0.2646484375, -0.026458740234375, -0.00140380859375, 0.000640869140625
0.0068359375, -0.0130615234375, 0.2694091796875, -0.03070068359375, -0.0025634765625, -0.000701904296875
0.00079345703125, -0.011962890625, 0.266387939453125, -0.03094482421875, -0.002044677734375, 0.000640869140625
0.012725830078125, -0.00152587890625, 0.272247314453125, -0.031280517578125, 0.000335693359375, 0.005889892578125
0.032440185546875, 0.0079345703125, 0.294525146484375, -0.034088134765625, 0.00347900390625, 0.001312255859375
0.02154541015625, 0.005462646484375, 0.308197021484375, -0.029449462890625, -0.000091552734375, -0.002044677734375

-0.006866455078125, -0.155029296875, 0.433868408203125, -0.09503173828125, -0.02008056640625, -0.034637451171875
-0.0205078125, -0.165435791015625, 0.443695068359375, -0.0809326171875, -0.020599365234375, -0.028717041015625
-0.02996826171875, -0.162109375, 0.372772216796875, -0.046661376953125, -0.0062255859375, -0.005615234375
0.044891357421875, -0.10107421875, 0.2210693359375, -0.041229248046875, 0.0089111328125, 0.01678466796875
0.047821044921875, -0.1094970703125, 0.24652099609375, -0.04736328125, 0.00323486328125, 0.009613037109375
0.022491455078125, -0.12530517578125, 0.2921142578125, -0.046112060546875, -0.01702880859375, -0.002838134765625
0.0299072265625, -0.100189208984375, 0.24273681640625, -0.020843505859375, -0.0074462890625, 0.018341064453125
0.041351318359375, -0.08331298828125, 0.2108154296875, -0.023651123046875, 0.000732421875, 0.023284912109375
0.07110595703125, -0.05352783203125, 0.184783935546875, -0.044586181640625, 0.009124755859375, 0.016876220703125
0.0406494140625, -0.03509521484375, 0.23101806640625, -0.055389404296875, -0.00299072265625, 0.003173828125
0.03875732421875, -0.02935791015625, 0.251434326171875, -0.056121826171875, -0.00537109375, 0.001983642578125
0.0552978515625, -0.021240234375, 0.26165771484375, -0.054595947265625, -0.0037841796875, 0.00225830078125
0.05133056640625, -0.008514404296875, 0.27252197265625, -0.06011962890625, 0.00146484375, -0.001007080078125
0.04736328125, -0.006256103515625, 0.283172607421875, -0.058685302734375, -0.00091552734375, -0.0028076171875
0.037689208984375, -0.00872802734375, 0.306304931640625, -0.054473876953125, -0.006011962890625, -0.0054931640625
0.01324462890625, -0.019927978515625, 0.323638916015625, -0.045684814453125, -0.00592041015625, -0.003814697265625
0.0130615234375, -0.023712158203125, 0.324066162109375, -0.04827880859375, -0.002410888671875, -0.00189208984375
0.016143798828125, -0.024871826171875, 0.354217529296875, -0.04931640625, 0.002777099609375, 0.00238037109375
0.028045654296875, -0.02679443359375, 0.35968017578125, -0.03155517578125, 0.0020751953125, 0.00469970703125
0.02777099609375, -0.0272216796875, 0.350128173828125, -0.025726318359375, 0.000213623046875, 0.00439453125

-0.030487060546875, -0.155487060546875, 0.326446533203125, -0.076690673828125, -0.009552001953125, -0.019378662109375
0.001800537109375, -0.116180419921875, 0.221649169921875, -0.043304443359375, -0.009918212890625, 0.002197265625
0.02734375, -0.053924560546875, 0.34368896484375, -0.115570068359375, 0.012786865234375, -0.02056884765625
0.005828857421875, -0.074188232421875, 0.391021728515625, -0.113525390625, 0.001983642578125, -0.028839111328125
-0.044464111328125, -0.107757568359375, 0.448944091796875, -0.089324951171875, -0.013092041015625, -0.02899169921875
-0.043365478515625, -0.0791015625, 0.36993408203125, -0.0445556640625, -0.001739501953125, 0.00604248046875
-0.00836181640625, -0.04974365234375, 0.312042236328125, -0.0513916015625, 0.003021240234375, 0.006927490234375
0.036224365234375, -0.02777099609375, 0.3299560546875, -0.06610107421875, -0.000030517578125, -0.002044677734375
0.01641845703125, -0.049530029296875, 0.41082763671875, -0.06939697265625, -0.00537109375, -0.015716552734375
0.000579833984375, -0.062591552734375, 0.41717529296875, -0.064178466796875, -0.00537109375, -0.01470947265625
-0.011474609375, -0.07415771484375, 0.422454833984375, -0.0517578125, -0.00506591796875, -0.00823974609375
-0.0040283203125, -0.0872802734375, 0.4451904296875, -0.039215087890625, 0.004119873046875, 0.003326416015625
-0.000518798828125, -0.064544677734375, 0.41265869140625, -0.015045166015625, 0.004913330078125, 0.009857177734375
0.050750732421875, -0.0252685546875, 0.3057861328125, -0.0013427734375, 0.0076904296875, 0.013916015625
0.050323486328125, -0.0323486328125, 0.32586669921875, -0.002655029296875, 0.0062255859375, 0.009429931640625
0.039215087890625, -0.048187255859375, 0.37420654296875, -0.0006103515625, 0.003326416015625, 0.0001220703125
