acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z
0.22125244140625, -0.164337158203125, -0.17462158203125, 0.019805908203125, -0.009185791015625, 0.01434326171875
0.23126220703125, -0.1431884765625, -0.205322265625, 0.02154541015625, 0.002288818359375, 0.016326904296875
0.228179931640625, -0.148284912109375, -0.2216796875, 0.016937255859375, 0.010498046875, 0.01202392578125
0.21807861328125, -0.1431884765625, -0.215789794921875, 0.013946533203125, 0.0098876953125, 0.009307861328125
0.188629150390625, -0.136444091796875, -0.203643798828125, 0.010650634765625, 0.01104736328125, 0.004608154296875
0.1566162109375, -0.148162841796875, -0.18145751953125, 0.0030517578125, 0.008026123046875, 0.000335693359375
0.120574951171875, -0.2138671875, -0.1051025390625, -0.004058837890625, 0.0140380859375, 0.001007080078125
0.118072509765625, -0.217010498046875, -0.106842041015625, -0.003875732421875, 0.021942138671875, 0.00299072265625
0.124603271484375, -0.211761474609375, -0.115570068359375, -0.003509521484375, 0.036773681640625, 0.00701904296875
0.1654052734375, -0.191070556640625, -0.116546630859375, -0.00244140625, 0.03564453125, 0.00994873046875
0.1669921875, -0.187713623046875, -0.112823486328125, -0.001678466796875, 0.030364990234375, 0.01019287109375
0.159454345703125, -0.188232421875, -0.1024169921875, -0.00091552734375, 0.03179931640625, 0.01458740234375
0.166351318359375, -0.193817138671875, -0.120391845703125, 0.00347900390625, 0.045318603515625, 0.018798828125
0.1624755859375, -0.193817138671875, -0.115814208984375, -0.00433349609375, 0.049468994140625, 0.019561767578125
0.162689208984375, -0.19195556640625, -0.081695556640625, -0.002532958984375, 0.025726318359375, 0.02044677734375
0.17926025390625, -0.201904296875, -0.064361572265625, -0.005584716796875, 0.04144287109375, 0.029296875
0.191650390625, -0.201019287109375, -0.06988525390625, -0.00665283203125, 0.047119140625, 0.031219482421875
0.20941162109375, -0.177459716796875, -0.07012939453125, -0.014892578125, 0.060760498046875, 0.031829833984375
0.178924560546875, -0.157379150390625, -0.042144775390625, -0.023101806640625, 0.063873291015625, 0.02655029296875
0.17333984375, -0.167724609375, -0.047454833984375, -0.02142333984375, 0.062835693359375, 0.028717041015625

0.148712158203125, -0.22906494140625, -0.144805908203125, -0.04559326171875, 0.072845458984375, 0.026580810546875
0.109100341796875, -0.26007080078125, -0.101959228515625, -0.0528564453125, 0.0458984375, 0.014373779296875
0.09033203125, -0.268646240234375, -0.08306884765625, -0.055419921875, 0.034088134765625, 0.008453369140625
0.04339599609375, -0.28125, -0.044403076171875, -0.060882568359375, 0.00628662109375, -0.004364013671875
-0.013458251953125, -0.29583740234375, 0.0556640625, -0.062957763671875, -0.0147705078125, -0.008270263671875
-0.019622802734375, -0.298553466796875, 0.06842041015625, -0.059326171875, -0.020416259765625, -0.008148193359375
-0.017303466796875, -0.303985595703125, 0.082061767578125, -0.049774169921875, -0.021759033203125, -0.004638671875
0.022308349609375, -0.262664794921875, 0.068359375, -0.032196044921875, -0.0107421875, 0.0062255859375
0.03790283203125, -0.260589599609375, 0.0614013671875, -0.028350830078125, -0.010894775390625, 0.008056640625
0.0654296875, -0.254425048828125, 0.05889892578125, -0.021240234375, -0.01885986328125, 0.008941650390625
0.08135986328125, -0.237274169921875, 0.110595703125, -0.013397216796875, -0.044952392578125, 0.004669189453125
0.088134765625, -0.23291015625, 0.116546630859375, -0.010711669921875, -0.0443115234375, 0.005340576171875
0.108734130859375, -0.23028564453125, 0.1148681640625, -0.0013427734375, -0.037811279296875, 0.00830078125
0.1497802734375, -0.2200927734375, 0.077911376953125, 0.01544189453125, -0.037872314453125, 0.008514404296875
0.152252197265625, -0.218963623046875, 0.06689453125, 0.01727294921875, -0.038787841796875, 0.006561279296875
0.150360107421875, -0.223052978515625, 0.051239013671875, 0.01953125, -0.04541015625, 0.002899169921875
0.1553955078125, -0.23382568359375, 0.056915283203125, 0.02398681640625, -0.062774658203125, -0.0001220703125
0.165008544921875, -0.224578857421875, 0.06219482421875, 0.0255126953125, -0.06292724609375, -0.000457763671875
